age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
37,Private,HS-grad,9,Married,Transport-moving,Husband,Asian-Pac-Islander,Male,40,?,<=50K
40,Self-employed,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K
40,Private,11th,7,Never-married,Other-service,Other-relative,White,Male,40,United-States,<=50K
52,Private,HS-grad,9,Separated,Other-service,Other-relative,White,Female,20,United-States,<=50K
35,Private,Some-college,10,Married,Craft-repair,Husband,White,Male,60,United-States,<=50K
62,Self-employed,5th-6th,3,Married,Farming-fishing,Husband,White,Male,30,United-States,<=50K
49,Private,Assoc-voc,11,Married,Handlers-cleaners,Husband,White,Male,45,United-States,<=50K
49,Private,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,55,United-States,<=50K
47,Private,Bachelors,13,Married,Prof-specialty,Husband,White,Male,40,United-States,>50K
45,Private,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
37,Private,1st-4th,2,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,77,Mexico,<=50K
36,Public,Assoc-voc,11,Married,Protective-serv,Husband,White,Male,53,United-States,>50K
36,Private,10th,6,Married,Craft-repair,Husband,White,Male,70,Mexico,<=50K
44,Private,Bachelors,13,Married,Prof-specialty,Husband,White,Male,50,United-States,>50K
51,Public,Masters,14,Married,Prof-specialty,Husband,White,Male,60,United-States,>50K
25,Public,Some-college,10,Married,Protective-serv,Husband,White,Male,40,United-States,<=50K
28,Self-employed,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,55,United-States,<=50K
57,Private,HS-grad,9,Widowed,Sales,Unmarried,White,Female,32,United-States,<=50K
46,Private,HS-grad,9,Married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K
59,Private,10th,6,Married,Transport-moving,Husband,White,Male,45,United-States,>50K
28,Private,11th,7,Married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
25,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,40,United-States,<=50K
35,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
27,Private,Assoc-acdm,12,Married,Craft-repair,Husband,White,Male,45,United-States,>50K
29,Private,Bachelors,13,Married,Sales,Husband,White,Male,40,United-States,>50K
43,Public,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
38,Public,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K
26,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K
55,?,Masters,14,Married,?,Husband,White,Male,50,United-States,>50K
36,Private,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,40,United-States,<=50K
37,Private,Some-college,10,Married,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
23,?,HS-grad,9,Never-married,?,Own-child,White,Male,40,United-States,<=50K
34,Private,HS-grad,9,Married,Other-service,Husband,White,Male,30,?,<=50K
41,Private,11th,7,Married,Protective-serv,Husband,White,Male,55,United-States,<=50K
44,Private,Assoc-voc,11,Separated,Prof-specialty,Not-in-family,White,Female,40,Dominican-Republic,<=50K
48,Self-employed,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K
35,Public,HS-grad,9,Married,Protective-serv,Husband,Black,Male,35,United-States,>50K
43,Public,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,42,United-States,<=50K
57,Public,Bachelors,13,Married,Prof-specialty,Husband,White,Male,40,United-States,>50K
44,Public,HS-grad,9,Married,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K
28,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
55,Private,10th,6,Widowed,Craft-repair,Unmarried,Black,Female,40,United-States,<=50K
52,Private,HS-grad,9,Married,Machine-op-inspct,Husband,White,Male,38,United-States,<=50K
30,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
31,Private,Doctorate,16,Married,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,Thailand,>50K
21,?,Some-college,10,Never-married,?,Own-child,White,Male,70,United-States,<=50K
50,Self-employed,Prof-school,15,Married,Prof-specialty,Husband,White,Male,45,United-States,>50K
43,Self-employed,Bachelors,13,Married,Farming-fishing,Husband,White,Male,70,United-States,>50K
33,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Other,Male,50,United-States,<=50K
23,Public,Assoc-voc,11,Married,Handlers-cleaners,Husband,White,Male,25,United-States,<=50K
35,Private,Bachelors,13,Married,Farming-fishing,Husband,White,Male,65,Yugoslavia,>50K
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,15,United-States,<=50K
21,?,Some-college,10,Never-married,?,Unmarried,Other,Female,40,United-States,<=50K
33,Public,Bachelors,13,Married,Protective-serv,Husband,Black,Male,70,United-States,>50K
30,Public,Bachelors,13,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,45,United-States,<=50K
21,Private,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,15,United-States,<=50K
36,Public,Bachelors,13,Married,Adm-clerical,Wife,White,Female,35,Germany,>50K
38,Private,Some-college,10,Married,Prof-specialty,Husband,White,Male,40,United-States,<=50K
33,Private,Masters,14,Married,Exec-managerial,Husband,White,Male,60,Canada,>50K
24,Private,Assoc-voc,11,Married,Craft-repair,Husband,White,Male,45,United-States,<=50K
24,Private,Some-college,10,Married,Prof-specialty,Husband,Black,Male,40,United-States,<=50K
39,Private,Some-college,10,Divorced,Protective-serv,Unmarried,Black,Female,30,United-States,<=50K
43,Private,HS-grad,9,Married,Other-service,Husband,Asian-Pac-Islander,Male,60,China,<=50K
43,Self-employed,Bachelors,13,Married,Prof-specialty,Husband,White,Male,21,United-States,<=50K
62,?,Masters,14,Married,?,Husband,White,Male,2,United-States,>50K
30,Public,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K
25,Private,11th,7,Married,Transport-moving,Husband,White,Male,40,United-States,<=50K
45,Private,HS-grad,9,Married,Other-service,Wife,White,Female,35,United-States,<=50K
22,Private,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,20,United-States,<=50K
73,Private,Bachelors,13,Married,Prof-specialty,Husband,White,Male,40,United-States,>50K
26,Private,Some-college,10,Married,Craft-repair,Husband,White,Male,40,United-States,>50K
24,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,45,United-States,<=50K
18,Private,12th,8,Never-married,Craft-repair,Own-child,White,Male,20,United-States,<=50K
35,Private,Bachelors,13,Married,Handlers-cleaners,Husband,White,Male,35,United-States,>50K
22,Private,Some-college,10,Separated,Sales,Unmarried,White,Female,43,United-States,<=50K
28,Private,Some-college,10,Married,Handlers-cleaners,Husband,White,Male,40,Mexico,<=50K
38,Private,Some-college,10,Married,Craft-repair,Husband,White,Male,45,United-States,<=50K
68,?,Doctorate,16,Married,?,Husband,White,Male,70,United-States,<=50K
40,Public,HS-grad,9,Married,Adm-clerical,Wife,White,Female,40,United-States,<=50K
32,Private,Some-college,10,Married,Machine-op-inspct,Husband,White,Male,84,United-States,>50K
42,Private,HS-grad,9,Married,Transport-moving,Husband,White,Male,50,United-States,>50K
31,Public,HS-grad,9,Married,Adm-clerical,Other-relative,White,Female,35,United-States,<=50K
33,Private,Bachelors,13,Married,Prof-specialty,Husband,White,Male,50,Italy,<=50K
54,Self-employed,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,65,United-States,<=50K
63,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,25,United-States,<=50K
67,Self-employed,Bachelors,13,Married,Sales,Husband,White,Male,30,United-States,<=50K
47,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,14,United-States,<=50K
67,Self-employed,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,35,United-States,<=50K
33,Private,HS-grad,9,Married,Adm-clerical,Wife,Other,Female,19,United-States,<=50K
33,Public,HS-grad,9,Separated,Other-service,Own-child,White,Female,80,United-States,<=50K
25,Public,Bachelors,13,Married,Adm-clerical,Husband,White,Male,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
35,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,40,United-States,<=50K
54,Private,HS-grad,9,Married,Craft-repair,Husband,White,Male,40,United-States,>50K
35,Self-employed,HS-grad,9,Married,Farming-fishing,Husband,White,Male,80,United-States,>50K
18,Private,11th,7,Never-married,Other-service,Own-child,White,Male,12,United-States,<=50K
54,?,HS-grad,9,Divorced,?,Not-in-family,White,Female,25,United-States,<=50K
30,Private,11th,7,Married,Farming-fishing,Husband,White,Male,60,Mexico,<=50K
29,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,48,United-States,<=50K
41,Private,Bachelors,13,Married,Prof-specialty,Wife,White,Female,10,United-States,>50K
40,Private,Assoc-acdm,12,Married,Tech-support,Husband,White,Male,40,United-States,>50K
46,Private,Some-college,10,Married,Tech-support,Husband,White,Male,40,United-States,>50K
39,Private,Assoc-acdm,12,Married,Tech-support,Wife,White,Female,45,United-States,<=50K
42,Private,Bachelors,13,Married,Adm-clerical,Wife,White,Female,40,United-States,>50K
49,Self-employed,Bachelors,13,Married,Craft-repair,Husband,White,Male,50,United-States,>50K
23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K
34,Private,7th-8th,4,Married,Transport-moving,Husband,White,Male,40,United-States,<=50K
42,Self-employed,HS-grad,9,Married,Craft-repair,Husband,White,Male,48,United-States,<=50K
31,Private,Some-college,10,Married,Craft-repair,Husband,White,Male,50,United-States,>50K
72,?,HS-grad,9,Married,?,Wife,White,Female,2,United-States,<=50K
31,Private,Assoc-voc,11,Married,Transport-moving,Husband,White,Male,30,United-States,>50K
90,Private,Masters,14,Married,Prof-specialty,Wife,White,Female,40,United-States,>50K
27,Self-employed,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K
18,?,HS-grad,9,Never-married,?,Other-relative,White,Male,40,United-States,<=50K
30,Self-employed,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,>50K
27,Public,HS-grad,9,Never-married,Prof-specialty,Own-child,Black,Female,40,United-States,<=50K
27,Self-employed,11th,7,Married,Exec-managerial,Husband,White,Male,50,United-States,<=50K
28,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
40,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,45,United-States,<=50K
43,Public,Masters,14,Separated,Prof-specialty,Unmarried,Black,Female,37,United-States,<=50K
26,Private,HS-grad,9,Married,Transport-moving,Husband,White,Male,50,United-States,<=50K
48,Self-employed,Assoc-voc,11,Married,Other-service,Wife,White,Female,15,United-States,<=50K
41,Private,Assoc-acdm,12,Married,Farming-fishing,Husband,Asian-Pac-Islander,Male,40,United-States,<=50K
32,Private,HS-grad,9,Married,Craft-repair,Husband,White,Male,40,Germany,<=50K
23,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
35,Private,11th,7,Married,Sales,Husband,White,Male,65,United-States,<=50K
42,Private,Some-college,10,Married,Exec-managerial,Husband,White,Male,50,United-States,<=50K
27,Public,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
34,Private,HS-grad,9,Married,Transport-moving,Husband,White,Male,40,United-States,<=50K
25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K
46,Public,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,45,United-States,>50K
34,Private,Some-college,10,Married,Other-service,Husband,Asian-Pac-Islander,Male,40,Philippines,<=50K
39,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
33,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,40,?,<=50K
25,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
45,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K
46,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K
23,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,50,Ireland,<=50K
37,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,40,United-States,<=50K
39,Private,Masters,14,Married,Prof-specialty,Husband,White,Male,40,?,>50K
38,Self-employed,HS-grad,9,Married,Handlers-cleaners,Husband,White,Male,40,United-States,>50K
35,Self-employed,Some-college,10,Married,Other-service,Husband,White,Male,40,United-States,<=50K
49,Self-employed,Bachelors,13,Married,Sales,Husband,White,Male,50,United-States,>50K
37,Private,Assoc-acdm,12,Married,Prof-specialty,Wife,White,Female,13,United-States,>50K
45,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K
71,Private,12th,8,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K
44,Private,Bachelors,13,Married,Sales,Husband,White,Male,60,United-States,>50K
19,?,Some-college,10,Never-married,?,Own-child,White,Male,22,United-States,<=50K
38,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K
42,Public,HS-grad,9,Married,Craft-repair,Husband,White,Male,40,United-States,<=50K
29,Private,Assoc-voc,11,Married,Exec-managerial,Husband,White,Male,60,United-States,>50K
48,Private,11th,7,Married,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
56,Self-employed,Assoc-voc,11,Married,Sales,Husband,White,Male,54,United-States,>50K
32,Public,HS-grad,9,Married,Tech-support,Husband,White,Male,40,United-States,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K
57,Self-employed,Some-college,10,Separated,Sales,Not-in-family,White,Male,35,United-States,<=50K
55,Private,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,60,United-States,<=50K
48,?,11th,7,Separated,?,Unmarried,White,Male,40,United-States,<=50K
46,Self-employed,12th,8,Married,Craft-repair,Husband,White,Male,45,?,<=50K
36,Private,9th,5,Separated,Other-service,Unmarried,Black,Female,40,?,<=50K
66,Private,Bachelors,13,Married,Sales,Husband,White,Male,50,United-States,>50K
26,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,40,United-States,<=50K
58,Self-employed,Assoc-voc,11,Married,Exec-managerial,Husband,White,Male,40,United-States,>50K
62,Private,Bachelors,13,Married,Prof-specialty,Husband,White,Male,55,United-States,>50K
31,Private,Bachelors,13,Never-married,Prof-specialty,Unmarried,Other,Male,40,United-States,<=50K
77,?,Assoc-voc,11,Married-spouse-absent,?,Not-in-family,White,Female,25,United-States,<=50K
25,Private,HS-grad,9,Married,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
38,Private,Bachelors,13,Married,Adm-clerical,Husband,White,Male,56,United-States,<=50K
33,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
51,Public,Some-college,10,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,<=50K
20,Private,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K
40,Public,HS-grad,9,Married,Adm-clerical,Husband,White,Male,40,United-States,<=50K
20,Private,10th,6,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K
41,Public,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,25,United-States,<=50K
44,Private,12th,8,Divorced,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
35,Private,HS-grad,9,Married,Farming-fishing,Husband,White,Male,40,United-States,<=50K
35,Self-employed,HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,60,United-States,<=50K
46,Public,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
24,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,17,United-States,<=50K
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
37,Private,HS-grad,9,Married,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
58,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,8,United-States,<=50K
55,Private,Assoc-voc,11,Married,Adm-clerical,Husband,White,Male,40,United-States,<=50K
